	diff_exp.Symbol	diff_exp.logFC	diff_exp.adj.P.Val
556	TOB1	0.234407637607155	0.0473780707473322
557	CSGALNACT1	0.554745516560206	0.0473780707473322
558	DYNC2H1	-0.369087790926622	0.0474693963968031
559	LRRFIP1	0.440270157287971	0.0476873591363097
560	PDE4D	0.500881412351695	0.0480203659827765
561	MAGED2	0.395072703241614	0.0481811576153077
562	DNAJC10	-0.288163163566767	0.0481811576153077
563	CEACAM1	0.27520150843686	0.0486920555432331
564	RPL22L1	-0.299047622387873	0.0486920555432331
565	MICAL2	-0.475354878440369	0.0486920555432331
566	AKR1B10	-0.535222699014389	0.0486920555432331
567	BEX1	-0.325148224554413	0.048749352053389
568	TOB1	0.473897776130051	0.0487682417646339
569	NAA50	-0.304636206835106	0.0492264010773465
570	TNFSF10	0.480787677714666	0.0493088248333415
571	BTBD7	-0.343282657934061	0.0494519527958284
572	A1BG	-0.373299291459461	0.0495403252608309
573	SLC2A6	-0.256084936521983	0.0495403252608309
574	NA	-0.440643158602761	0.0495403252608309
