	diff_exp.Symbol	diff_exp.logFC	diff_exp.adj.P.Val
1290	CCDC59	-0.884514721783273	8.82894854808447e-09
1291	RNASEH2B	1.48481851085096	8.82894854808447e-09
1292	XPR1	0.8723295451759	8.83471619750619e-09
1293	NA	0.957319818642265	8.85246247342817e-09
1294	NUCKS1	0.780189872984275	8.85246247342817e-09
1295	NA	1.30375145407215	9.11674711320105e-09
1296	HSPA5	-1.18117696110229	9.19026428785481e-09
1297	SNHG17	-1.22895401486523	9.19526989928583e-09
1298	PIPOX	-1.10105114322634	9.19845664831239e-09
1299	MED10	-1.05625813356476	9.211960465272e-09
1300	HEXIM1	0.760795502803885	9.22696605386247e-09
1301	DMAC2L	0.911958520815437	9.22696605386247e-09
1302	SERPINI1	2.62027262311005	9.32329072296604e-09
1303	MSL1	-0.917272328074376	9.37671017151665e-09
1304	HIST1H2BC	-1.56964049112975	9.4738558814306e-09
1305	PSMB9	1.58130715113328	9.49954730859376e-09
1306	CADM1	0.957945762815216	9.53835879648678e-09
1307	RAB31	1.74270543194545	9.58039831067557e-09
1308	SERTAD1	1.16621836357072	9.60238089025368e-09
1309	EIF4EBP1	-1.20646927526958	9.69892105965579e-09
1310	PLK4	2.30989080659211	9.70269437567184e-09
1311	SLC9B2	-0.750566236630951	9.70269437567184e-09
1312	CD9	1.1554826322733	9.7318655114284e-09
1313	AFP	-0.950209663590553	9.73454566990456e-09
1314	SKP1	0.790880592509075	9.7394737755102e-09
1315	SAMHD1	1.03373750768399	9.83325336529653e-09
1316	FBLN1	1.23776820771595	9.87799338363337e-09
1317	CCDC148	1.31860255827738	9.9668277341232e-09
1318	MAP4K3-DT	-1.06957812172857	1.00455607464177e-08
1319	WDR12	-0.875455003737946	1.01834690586438e-08
1320	FUT6	-1.22008378438566	1.01918409461563e-08
1321	C11orf58	-0.910457131168043	1.02895083271343e-08
1322	C1orf43	-1.47988824886952	1.03738025713783e-08
1323	BRCA2	2.66368055851946	1.0455997719187e-08
1324	LGALS8	-1.53466900657353	1.04865220173791e-08
1325	RNF20	1.00018326377206	1.04961695545828e-08
1326	ITPR1-DT	1.18026214097513	1.05117897374074e-08
1327	DDX31	-1.24486043729983	1.05201305877233e-08
1328	SLC22A9	-1.31748114971342	1.05578756443178e-08
1329	UTP25	-1.28213365749902	1.06488261949497e-08
1330	PRKAB2	-0.947207514836649	1.06711772523911e-08
1331	TIGD3	1.11358915120494	1.07054805047469e-08
1332	TMPO-AS1	1.94061311733557	1.07411795796408e-08
1333	PDE4D	-1.96395917511668	1.08750037273304e-08
1334	NA	1.57074164144105	1.08932548821964e-08
1335	NA	-1.77412883725065	1.09006360747432e-08
1336	TMEM223	-0.747967934098938	1.09352437632369e-08
1337	SAMHD1	0.946004626398373	1.09631546716926e-08
1338	WDCP	0.862497992452435	1.10366932267815e-08
1339	NA	1.27337911217825	1.11032421100009e-08
1340	CKAP4	-0.985884458358378	1.11245869323335e-08
1341	IGSF1	-1.14447358166867	1.11389707033352e-08
1342	KCTD15	-1.79151078643241	1.11619746291399e-08
1343	MAN2B2	1.00252356437006	1.12243944670875e-08
1344	NA	-0.812047462442138	1.12442703610701e-08
1345	ZNF274	-0.912192981776325	1.12546102506322e-08
1346	ESCO2	3.05850890190595	1.13586973110796e-08
1347	ZYG11B	1.04167398978702	1.13897327780394e-08
1348	NA	-1.23883700704866	1.14317166657272e-08
1349	NA	-1.73786503300326	1.14486696277881e-08
1350	CD36	2.70047751827233	1.14649815569731e-08
1351	RAB31	1.65838791916541	1.15089159957631e-08
1352	ATAD5	1.97122788643099	1.15196668828502e-08
1353	CRYM	1.11127591903	1.15625229928312e-08
1354	PKP3	-1.03451089982616	1.15711248444517e-08
1355	NEPRO	-0.89320637737966	1.15786544208383e-08
1356	NUDT13	-1.49221525839271	1.17030906845184e-08
1357	GLO1	1.18614868221499	1.18874739813002e-08
1358	RSL24D1	-1.04002854183434	1.18874739813002e-08
1359	TMEM9B	0.858292711920636	1.19407173907182e-08
1360	EXT2	0.764661128937988	1.19909966132862e-08
1361	SNORC	-1.18351874248978	1.20703229862573e-08
1362	DNPEP	-0.772872153178444	1.21113177602833e-08
1363	CCNF	1.00445750778894	1.21150218742024e-08
1364	NA	1.20755986238083	1.21215699855845e-08
1365	GPHA2	-1.26726155813262	1.22199071788775e-08
1366	MCM4	2.63548473590941	1.22647089412962e-08
1367	TTI1	1.1029697437165	1.22777289836094e-08
1368	SORT1	0.853118555634363	1.22996485964816e-08
1369	PRIMPOL	1.4580516234855	1.22996485964816e-08
1370	UBE2A	0.874294802718024	1.22996485964816e-08
1371	PRPF4	0.836230347718589	1.22996485964816e-08
1372	CDCA7	1.90490083603864	1.25215038102349e-08
1373	GLMP	0.762383210370753	1.25215038102349e-08
1374	SNRPD2	0.891699053889173	1.25658912996638e-08
1375	MRPL15	-0.967185981213992	1.26127968794231e-08
1376	LIMA1	1.04319199778279	1.28502656120592e-08
1377	CCNA2	2.4179268633881	1.28930273675882e-08
1378	C4orf46	1.74773288913721	1.2958193570854e-08
1379	CKM	1.3288424648959	1.29873953974122e-08
1380	HSPB1	-1.20574509013646	1.29932996471458e-08
1381	GJC1	1.4314315626774	1.29932996471458e-08
1382	NA	1.20761561623892	1.29932996471458e-08
1383	TTLL11	-1.35020518155933	1.30075403144077e-08
1384	CHDH	-0.915536150917193	1.30090309816416e-08
1385	NA	0.799942239950928	1.30233938279107e-08
1386	PGP	1.06975858291385	1.30400552077406e-08
1387	FTCD	-1.00952628193965	1.30614002622987e-08
1388	SCG5	-2.20521391198612	1.30614002622987e-08
1389	SP4	0.827145377030039	1.30664973719097e-08
1390	LZTFL1	-1.19135960297924	1.32533247460038e-08
1391	RECQL	1.55501092847436	1.32738916280785e-08
1392	CCP110	1.09554623274351	1.34702376207488e-08
1393	PLCE1	1.47323291381987	1.35104761909173e-08
1394	POLR3K	0.929580444334424	1.36110234449434e-08
1395	SOAT1	1.05382301458437	1.36229061981113e-08
1396	TALDO1	0.921274068839786	1.36342838986673e-08
1397	NUF2	2.19746575070423	1.3669465927925e-08
1398	NA	1.68503914754204	1.38419648322495e-08
1399	HSD17B11	-0.730896608358588	1.38527955231231e-08
1400	ITPR1	1.15375369614686	1.38527955231231e-08
1401	SEMA4G	-1.103587996806	1.3856213508389e-08
1402	RPS6KA3	-1.34994538681612	1.39764226801178e-08
1403	PLD1	1.52602546570655	1.39823713079448e-08
1404	SLC25A10	1.15306894634805	1.40454549970558e-08
1405	FRMD5	1.77299873267461	1.41615919126734e-08
1406	RMDN1	0.857704411802542	1.41800161412506e-08
1407	MSI2	-1.13666764523061	1.41997654556235e-08
1408	SMYD5	-0.842157323232726	1.41997654556235e-08
1409	TMEM39A	-0.881359957120973	1.42445049566241e-08
1410	NA	-1.07888152082528	1.42568387090616e-08
1411	KLHL12	0.899138635029127	1.44416267945849e-08
1412	KDM6B	-1.01636472936523	1.45704198222989e-08
1413	CD58	0.988059591676073	1.45956925085922e-08
1414	TANC1	1.20567347190173	1.46873386581437e-08
1415	CASP10	-0.889149147874867	1.48252489795728e-08
1416	BMP2K	1.17321291548962	1.51319908544248e-08
1417	BCL2L2	-0.885389652719745	1.52388411486902e-08
1418	APLP1	1.20983257231685	1.52653640773633e-08
1419	MTHFD2L	-1.30948528023024	1.54637624115819e-08
1420	NABP1	1.45194947221951	1.54918335991533e-08
1421	TBC1D1	0.970033836606506	1.55679037689511e-08
1422	C1orf56	0.999908267879853	1.58520548956428e-08
1423	GLUD1	-1.04459976705079	1.61278663089708e-08
1424	GK	-2.60486815725595	1.6145251995272e-08
1425	ZSWIM6	1.03158923268598	1.6214793763291e-08
1426	ID1	1.08931787170568	1.62998290528517e-08
1427	SLC35A1	0.785239621021431	1.6478934875522e-08
1428	BDH1	-1.44032716967648	1.64983171570043e-08
1429	SMC6	0.860346144413778	1.65360254768643e-08
1430	NA	-1.30497239366187	1.65360254768643e-08
1431	PDCD2L	-0.897255589899595	1.65629661748734e-08
1432	PEA15	1.14278320366785	1.6635763677938e-08
1433	NECTIN4	1.10301070774642	1.66815266909504e-08
1434	ACSM3	-1.16113526350464	1.67305879563777e-08
1435	CARD10	-0.826587640015314	1.68311976374811e-08
1436	TLE4	1.75215895009934	1.68351002973928e-08
1437	PUS10	-1.9728307043657	1.68351002973928e-08
1438	SEMA4F	1.3165327983094	1.68950823227491e-08
1439	SNX5	-0.74225503947299	1.68993449072181e-08
1440	BCL2L12	0.954528582435404	1.6910027032525e-08
1441	ZBED5-AS1	1.1773399266143	1.70679250688657e-08
1442	SSR3	-1.42340030802134	1.7097175593165e-08
1443	TCIM	-1.39709222779813	1.71189227837057e-08
1444	EHD4	0.960988699986474	1.71683923634094e-08
1445	HPN	-1.31213037800446	1.71683923634094e-08
1446	TMPO	1.44438659401349	1.73188052843435e-08
1447	CFLAR	-1.12921712031906	1.76770017487944e-08
1448	SCN1A	-2.81551367830112	1.76970306452837e-08
1449	RECQL4	0.972435684578585	1.78359512085902e-08
1450	RBMS1	-1.08954911550002	1.79118368518764e-08
1451	KIF18A	2.63488000874411	1.8002354357593e-08
1452	HIST1H3E	-1.757105830768	1.8002354357593e-08
1453	NA	1.06063221889743	1.80620512537135e-08
1454	ZNF280B	0.887985232739063	1.80718960843819e-08
1455	HSPA9	-1.56592380876409	1.81647801588902e-08
1456	HKDC1	-1.20024397088758	1.81834929094667e-08
1457	SMIM8	1.03745663993311	1.82833716509867e-08
1458	FIGN	-1.24017207123968	1.84387999533166e-08
1459	RAB26	0.968811514288274	1.84984163265285e-08
1460	APLP2	1.18753209128191	1.84984163265285e-08
1461	LAMP1	0.725132771666405	1.85168280397254e-08
1462	NSD2	1.06925609481907	1.8713507999162e-08
1463	ZNF22	-1.33794184596302	1.87396571372644e-08
1464	TXNRD1	0.981123072116097	1.8742451254728e-08
1465	CABLES2	1.43561000995654	1.87616059624529e-08
1466	GJB1	-0.964674415165744	1.87713953887168e-08
1467	SNRNP48	1.04612135486203	1.88042083482487e-08
1468	TOX3	-1.12885593291883	1.88042083482487e-08
1469	CEP78	1.26295748015157	1.88042083482487e-08
1470	C18orf54	2.06860964354914	1.89884991426741e-08
1471	NA	1.42024289189512	1.9131698471161e-08
1472	ZNF101	1.00712346516955	1.91509362421666e-08
1473	DSC2	-1.29827104967813	1.92303526025073e-08
1474	ADCK2	0.842031699045235	1.92921205454365e-08
1475	TPP1	0.952977327950924	1.94991732215807e-08
1476	SKA2	1.39637716198715	1.95474118333808e-08
1477	GK	-2.52950739661142	1.95633806219898e-08
1478	TOX3	-1.07638873631344	1.98397194607588e-08
1479	SEC61B	-1.8723032909628	1.98521320218494e-08
1480	TNFAIP3	-1.17105543523399	2.00613726422178e-08
1481	DLEU2	1.82700770200774	2.00613726422178e-08
1482	CCNB1	2.22021649664655	2.02093060534743e-08
1483	SPAG1	1.02397951760906	2.02213840369257e-08
1484	NR2F6	-0.831875925509631	2.03009881858846e-08
1485	RBPMS	-1.07714472970469	2.03128722258697e-08
1486	MARCKS	-0.945892987003609	2.04219902655098e-08
1487	SAP30L	0.983084386177418	2.06005729256698e-08
1488	SVIP	1.5038310740898	2.06221882974564e-08
1489	RBM17	0.884801917204062	2.08082728535504e-08
1490	NA	1.55291830726279	2.11636449564313e-08
1491	CCHCR1	0.981603335542985	2.12647499828607e-08
1492	TMEM216	-0.891634664269803	2.12767686242415e-08
1493	IGF2BP1	-1.19213069797041	2.13004261622221e-08
1494	CROCCP2	-1.09893547114427	2.14190083118543e-08
1495	NA	1.584187206434	2.14385652187042e-08
1496	AKR7A3	1.07903327171521	2.16568399875089e-08
1497	PCGF5	-0.891863017949464	2.16986901051586e-08
1498	TRIM27	-0.832488122210275	2.18432779933147e-08
1499	ICAM1	-0.998149999185514	2.18432779933147e-08
1500	COX8A	0.758775602042093	2.18432779933147e-08
1501	NA	-0.939604830664358	2.20434145387194e-08
1502	ZNF589	0.862723482157854	2.20434145387194e-08
1503	DCAF11	-1.0486741351863	2.21638367229483e-08
1504	NA	0.801360519000063	2.23041272469456e-08
1505	CHEK1	3.08491319144901	2.24475382729916e-08
1506	CCHCR1	1.12013892527622	2.26503716682092e-08
1507	DNAJC2	-1.08706321920589	2.27437269408158e-08
1508	NA	1.0985675877415	2.28122997404528e-08
1509	CKLF	0.994998910395247	2.28122997404528e-08
1510	LMLN	1.09773682105268	2.33848021981996e-08
1511	SYTL4	1.49656441717797	2.33984179639551e-08
1512	NA	1.57036129069883	2.34481275217452e-08
1513	CCNA2	2.1117456574977	2.34860548796732e-08
1514	NCK1-DT	1.14294461950936	2.35802973097895e-08
1515	LOX	-3.30058233052785	2.35857575098296e-08
1516	CFLAR	-0.858336078113907	2.36110921407392e-08
1517	GRN	0.833566719703763	2.37413800791003e-08
1518	ETV4	-1.12350952145512	2.37413800791003e-08
1519	MZT1	1.01239496941713	2.37413800791003e-08
1520	GXYLT1	1.06081085943812	2.37925634319443e-08
1521	HCFC1R1	1.08442742089861	2.38894606067294e-08
1522	MAP3K13	0.919954980578728	2.38894606067294e-08
1523	H2AFV	1.19795163170509	2.40053155515394e-08
1524	OBSL1	-1.20487195511866	2.40423102281283e-08
1525	MICA	1.05428014529357	2.41388934056625e-08
1526	MXI1	-0.947626508137697	2.41891475928147e-08
1527	RBMS2	0.768995211490412	2.4232678455495e-08
1528	MAL2	-1.62517845895269	2.4232678455495e-08
1529	GPT2	-0.907920015330508	2.4266777964863e-08
1530	SYNC	-1.69357034977841	2.42886879934586e-08
1531	TRMT1	-0.95163144647202	2.43019503733327e-08
1532	MSI2	-1.16041823292094	2.43690611999544e-08
1533	ZBED6CL	-1.49847249065793	2.43931599885546e-08
1534	TP53RK	-0.919055212517535	2.45030991344783e-08
1535	RAD18	2.66729869677898	2.4519291631452e-08
1536	APLP2	0.921668899370253	2.4615825224728e-08
1537	PAEP	1.61697158946225	2.47414884434635e-08
1538	RBPMS	-1.10352833558521	2.47643876403591e-08
1539	MXRA7	0.893440638031345	2.49324820272824e-08
1540	INPP4A	1.03199851073886	2.50845416596399e-08
1541	RER1	0.782667247413223	2.51941704043053e-08
1542	ZNF268	-1.03361377259009	2.52285549210781e-08
1543	NA	-1.33447522433759	2.52635986371312e-08
1544	CRIM1-DT	0.935805307697649	2.53214933111883e-08
1545	PAQR3	1.30249219506127	2.54104846325404e-08
1546	NA	-2.01317681699921	2.54347246681318e-08
1547	CENPF	2.14328006388673	2.55414555992999e-08
1548	CEP192	1.38432452254486	2.55912844734677e-08
1549	ACSM3	-1.08886450609987	2.57028515297247e-08
1550	ARID5B	-1.14727222532207	2.57522288356537e-08
1551	OSTM1	1.26352718193152	2.57753439485539e-08
1552	UIMC1	-0.852025637366141	2.5841904385035e-08
1553	NA	1.18129673878639	2.6302052385218e-08
1554	POLR3D	-0.830790978767343	2.6388559216945e-08
1555	C2	-1.11914660283338	2.68602977730613e-08
1556	WDR59	-0.811714327972725	2.69798699390932e-08
1557	CD59	0.899751822600551	2.71053279311081e-08
1558	TUBB	1.39573902637377	2.71976558779988e-08
1559	STOX1	1.36299243787488	2.72104767359105e-08
1560	TOX3	-1.1310065255462	2.74371056434869e-08
1561	NDUFAF1	1.04915299496686	2.76940785715264e-08
1562	IBTK	-1.06791074848821	2.774071742807e-08
1563	EI24	0.706875089454064	2.78137217799771e-08
1564	ICMT	0.993179158404302	2.78137217799771e-08
1565	RECK	1.13551441956514	2.78880736437826e-08
1566	ELP1	-1.60370656307795	2.78880736437826e-08
1567	NA	1.25795147902776	2.79658461098761e-08
1568	USP37	1.15676075649582	2.79658461098761e-08
1569	HAMP	2.55776813148589	2.79940688350834e-08
1570	NUCKS1	0.997397445807944	2.80389778717894e-08
1571	NA	0.984314590593524	2.80389778717894e-08
1572	CIP2A	2.35578874923473	2.80511870963909e-08
1573	SMYD4	1.14077756241216	2.80511870963909e-08
1574	LOC101928000	1.06057165881535	2.80511870963909e-08
1575	AKR1B1	1.10225339596156	2.82933066493135e-08
1576	UHRF1	4.40740563887187	2.83922613633644e-08
1577	CSE1L	1.61016654038094	2.84415865125999e-08
1578	EIF5A2	1.55681070272136	2.8555308660241e-08
1579	CDKN2C	1.86263044537496	2.85798179492134e-08
1580	AMZ2	0.76937468227418	2.863958987902e-08
1581	MIF4GD	0.837063423421952	2.89506578108169e-08
1582	RHOQ	-1.62705613743408	2.89506578108169e-08
1583	UBAC2-AS1	1.63038198654118	2.9416317601829e-08
1584	RHOQ	-1.20464470994507	2.94238202231249e-08
1585	PAN3	-0.842236557400038	2.94471869473062e-08
1586	LAMP2	0.850478558280688	2.95060408098297e-08
1587	KIF23	2.63402335148312	2.95480404102082e-08
1588	POLH	1.04039177985472	2.96168301166749e-08
1589	ZC3H10	1.02882266252894	2.9885884611842e-08
1590	ZNF621	-1.09721853833453	2.99719455031503e-08
1591	SERPINA1	1.17221657221474	3.01626929820599e-08
1592	LIMA1	0.961330677461374	3.01925581409358e-08
1593	HCP5	1.73533934966493	3.01925581409358e-08
1594	CFAP97	-0.890733561660656	3.03446743920086e-08
1595	CDCA2	2.25148009066401	3.04138570183434e-08
1596	CCHCR1	0.793883180999523	3.04220886675409e-08
1597	SHANK2	-1.68586046189359	3.06194315016626e-08
1598	LRRCC1	1.10944376908934	3.06194315016626e-08
1599	ERLIN2	0.912153265615248	3.07734764346179e-08
1600	BTN2A1	-0.842384731770933	3.12641812364838e-08
1601	NUP93	1.11005245947473	3.14268479989067e-08
1602	APEX1	-0.732228127051948	3.17050117718117e-08
1603	ANKRD20A5P	1.080152391231	3.17858636055026e-08
1604	RAB3B	1.34250869958598	3.18090209499496e-08
1605	PCLAF	1.63704251372544	3.18613123323442e-08
1606	DCAF5	-0.90246789464978	3.18613123323442e-08
1607	HEXIM1	1.04973780451139	3.19329794973421e-08
1608	NA	1.037589811684	3.20892260320526e-08
1609	INIP	0.884595457528266	3.23580793252707e-08
1610	CD36	2.32542326100955	3.24148003437484e-08
1611	NA	-0.76466122901465	3.24910625848812e-08
1612	LAMC1	0.9262896974019	3.25600747099228e-08
1613	CHI3L1	1.73411081527644	3.25757060303867e-08
1614	SPIN4	1.77640262980638	3.25757060303867e-08
1615	ARF4	-0.843026431856754	3.25757060303867e-08
1616	TRIM69	1.11685060365393	3.26779102577512e-08
1617	SLC39A5	-1.19674248306486	3.26779102577512e-08
1618	HMGXB4	1.18464194205836	3.27248812552093e-08
1619	VWCE	-0.769437174812954	3.28350305089587e-08
1620	STX12	0.820762867231725	3.29183918103303e-08
1621	SIX1	0.944387165539064	3.29589132426356e-08
1622	AAMDC	1.04284596039453	3.29589132426356e-08
1623	BTN3A2	-0.928941937944167	3.3241747629235e-08
1624	ZSCAN4	1.02370478154032	3.33433015181013e-08
1625	NA	0.95405746169089	3.33433015181013e-08
1626	NA	-1.32411717985963	3.33851162805737e-08
1627	MSI2	-0.893941249117998	3.34634088295847e-08
1628	POLE2	2.90930845963273	3.34634088295847e-08
1629	TMEM131L	1.210394403237	3.34634088295847e-08
1630	PNP	1.27980161901224	3.34634088295847e-08
1631	ZGRF1	2.2448002971645	3.35334651745333e-08
1632	RAB23	1.22287306294885	3.3848426577849e-08
1633	HPF1	1.46171319361112	3.38529960004823e-08
1634	STEAP1	-1.13809640418606	3.40950715339941e-08
1635	COQ2	1.54966712558856	3.40950715339941e-08
1636	MDH1	0.936914745565961	3.42620732918097e-08
1637	MKI67	2.09452909387053	3.43467550273774e-08
1638	SIDT2	0.891324695270719	3.4407025332409e-08
1639	CPNE3	0.902373333470096	3.46121014694781e-08
1640	STIMATE	1.05242695832226	3.47114561089734e-08
1641	ANP32B	-0.625296261779621	3.47114561089734e-08
1642	AKR1A1	-0.77636354287301	3.47479557157116e-08
1643	CEP78	1.52054538261057	3.47567010998134e-08
1644	TMEM107	1.57977354823638	3.49947487855055e-08
1645	H2AFV	1.18682796052235	3.50311784277523e-08
1646	GABPB1-AS1	-0.882661550312516	3.50311784277523e-08
1647	CAVIN2	-1.71032589450935	3.50784145077748e-08
1648	INTS8	0.84239113351724	3.52226629287539e-08
1649	NUPR1	-1.47160078095129	3.52818050525495e-08
1650	CYFIP2	0.853856065904734	3.53790337444259e-08
1651	SERPINC1	-1.29324622182599	3.55423893086103e-08
1652	RNF34	0.825598432750117	3.55475441601362e-08
1653	DAG1	0.861371538089972	3.56427617501169e-08
1654	OSBPL8	0.688149398798862	3.57786927846096e-08
1655	KALRN	-0.835671319342132	3.58262523127845e-08
1656	NASP	1.09515431817152	3.59056365012611e-08
1657	AGTR1	-1.2554658867747	3.6151252350711e-08
1658	TLL2	1.38453670426744	3.6196928689517e-08
1659	N4BP2L1	-1.17433615051562	3.62507602218637e-08
1660	KNSTRN	1.40042380783145	3.63353747282392e-08
1661	SAMHD1	1.27022745715149	3.63353747282392e-08
1662	CEP85	1.14121869527214	3.64537795513571e-08
1663	NA	-1.70598591255025	3.66011452610446e-08
1664	CDCA3	1.68496601577277	3.68873888460737e-08
1665	RNF168	1.04813635548397	3.69001310743882e-08
1666	TMEM150A	-0.908484490159557	3.69431203779745e-08
1667	IGFBP3	2.24025065782268	3.7074424252899e-08
1668	SH3D19	-1.00020682619407	3.73992211822783e-08
1669	HAUS6	1.51257572465202	3.77025425769113e-08
1670	PPDPF	1.20249288297757	3.77025425769113e-08
1671	CCSAP	1.20195548156331	3.79627763023073e-08
1672	TNFAIP8	1.63251357580474	3.80824112220235e-08
1673	MUC15	-1.384911804431	3.82979204005793e-08
1674	SHANK3	-0.868960530568041	3.8302410380953e-08
1675	NMRK1	-1.21133532881985	3.84313483664172e-08
1676	FAM111B	2.35614611444902	3.84525498018643e-08
1677	NA	-1.28529351987517	3.84525498018643e-08
1678	TUBB	1.41939474223283	3.85963473870832e-08
1679	FERMT1	-0.943905806245108	3.85963473870832e-08
1680	TIMM9	-0.910547657856391	3.85963473870832e-08
1681	INO80	-0.778766479497824	3.85963473870832e-08
1682	SEC24D	-1.51457329453514	3.88544129066209e-08
1683	TRIB3	-1.96562201759346	3.89208715478881e-08
1684	MSI2	-1.14316881054506	3.8938901241589e-08
1685	CASC10	-1.03836419546494	3.90856289204897e-08
1686	MAPRE1	0.755729688679463	3.91786709955896e-08
1687	CKAP4	-0.856971413227342	3.93227928934522e-08
1688	NA	-1.83392461060737	3.95690635058892e-08
1689	FAM19A5	-1.16347118531703	3.95690635058892e-08
1690	C2CD3	1.0111176494992	3.95847101409652e-08
1691	WBP1L	0.858189120336832	3.97703673374988e-08
1692	CMC2	0.85446912460055	3.9806770622291e-08
1693	POLG	0.71903746605892	3.98083986476076e-08
1694	FOXA2	-1.00849212261412	4.00053586555218e-08
1695	MIF4GD	0.933797683911185	4.04022653021683e-08
1696	PSMD2	0.767426177122506	4.04741490704447e-08
1697	LMCD1	1.03744775502393	4.05957300161431e-08
1698	SHANK2	-1.67114014578279	4.06246083334371e-08
1699	NA	-1.38096236649229	4.0808563390748e-08
1700	NSD2	1.60967833993149	4.10826961479841e-08
1701	LUZP1	0.830945998104196	4.13719655918231e-08
1702	ADPGK	0.698757369929762	4.1507288362498e-08
1703	PRR11	1.16801635344831	4.1534895774697e-08
1704	AGR2	-1.49558865109985	4.178151195902e-08
1705	NA	-1.70461521399062	4.19150713649157e-08
1706	PLCG2	1.20767459480571	4.21082905512293e-08
1707	ISOC2	-0.774621467347978	4.21261331385148e-08
1708	NA	-0.820168346368808	4.22334552270349e-08
1709	MCM5	1.8046089275631	4.242743705589e-08
1710	TUBB	1.86515604869351	4.242743705589e-08
1711	ARV1	0.934173458615037	4.242743705589e-08
1712	EML1	1.36223261517762	4.25804108099543e-08
1713	H1F0	-1.20900397103149	4.27328816406944e-08
1714	SAMD4A	-0.905902207309541	4.28080984736705e-08
1715	INPP5D	-0.960715527882987	4.28277306955928e-08
1716	NA	-0.915687097696791	4.37108301197485e-08
1717	MFSD13A	0.974435664027008	4.38946443664327e-08
1718	ZNF680	1.76897862652639	4.40994025065407e-08
1719	GPER1	-1.04701112402827	4.42212845201644e-08
1720	ZDHHC3	0.694189155487147	4.43049476269058e-08
1721	MYH10	0.852222456965501	4.45800633219302e-08
1722	LOC101928963	1.17357037677909	4.46118608651085e-08
1723	DENND1A	-0.840802817036529	4.48555671892296e-08
1724	NA	-0.937360519706388	4.51541371099217e-08
1725	HELLS	1.97111897197181	4.54741392704934e-08
1726	DDX21	-0.900555844151422	4.56056625001011e-08
1727	NUP62CL	2.84184024217924	4.56056625001011e-08
1728	METRN	0.922831073346204	4.56696146965029e-08
1729	TMEM43	-1.49663297154618	4.56744521654549e-08
1730	DCBLD1	0.991241050951218	4.56744521654549e-08
1731	GOLGA5	-0.80559314861398	4.59826831444371e-08
1732	TRIM15	-0.882494565567429	4.59826831444371e-08
1733	METTL21A	-0.750999835900424	4.61959305576812e-08
1734	PLTP	1.00566717253922	4.63332657381699e-08
1735	C1orf53	0.971127838671137	4.63633746548028e-08
1736	NA	2.0101497125837	4.64520375617656e-08
1737	CAPN2	1.02579057866208	4.66529332947124e-08
1738	VARS	-0.950382913688382	4.70256387990762e-08
1739	NA	0.757147559398897	4.72571895639877e-08
1740	SPC25	3.88007888990793	4.73041771360257e-08
1741	ZNF430	0.992423602014682	4.73937699827767e-08
1742	CASP6	1.06698155242812	4.73937699827767e-08
1743	CENPO	1.25565117148484	4.76033864077842e-08
1744	TWSG1	1.49042423227941	4.76033864077842e-08
1745	EFNA1	-0.859938431840505	4.76207863555909e-08
1746	MOCOS	-1.37953591136185	4.76838112316488e-08
1747	BCAP29	0.798865657352328	4.76973166459835e-08
1748	SEC24A	-1.66930751308911	4.77448548664694e-08
1749	AURKB	1.86795545370398	4.78201439503717e-08
1750	TANK	-0.816334510265086	4.78277906202646e-08
1751	TMEM201	0.889568853835286	4.7977001487856e-08
1752	MRPS30	-0.799453813329146	4.79778897387331e-08
1753	SLC9A6	0.934098216732601	4.88480812607471e-08
1754	TFB2M	-1.05622942153907	4.88480812607471e-08
1755	NUP43	0.886423974937638	4.88480812607471e-08
1756	FST	-1.23168529914525	4.90523228590334e-08
1757	PARP2	1.26294977028418	4.92672138567347e-08
1758	FRY	-1.68444196939168	4.92672138567347e-08
1759	CD55	-1.76937992319049	4.9348058951582e-08
1760	CBX5	1.09769202179995	4.9511885531009e-08
1761	TMEM184B	0.839474815458899	5.02008068367515e-08
1762	SHLD2	-0.676020687573561	5.02337700016347e-08
1763	SRD5A3	1.4062601920444	5.02627406741427e-08
1764	MIS18A	2.06659034152474	5.02627406741427e-08
1765	TWNK	-1.0311507189755	5.07972839589833e-08
1766	GNPDA2	0.930869334767386	5.07972839589833e-08
1767	SHC1	-0.714746657594161	5.08546215176775e-08
1768	ARMCX3	-0.774104014063635	5.11128757067105e-08
1769	BET1	-1.00540887434139	5.11128757067105e-08
1770	PALMD	-1.9508823477403	5.14158754712626e-08
1771	ATP5MG	1.09138363643307	5.16418518363851e-08
1772	FTCD	-0.908304991598782	5.18131889943921e-08
1773	EMC3	0.745377882310732	5.19426348864181e-08
1774	ACSM2B	-0.966400315498534	5.19426348864181e-08
1775	FERMT1	-1.14143953752475	5.19800741028847e-08
1776	PHF23	-0.859231980816406	5.19800741028847e-08
1777	N4BP2L1	-1.08543944858072	5.20125463462792e-08
1778	MANBA	0.980759102692102	5.20759637960442e-08
1779	H2AFY2	-0.948796721554358	5.21361654068628e-08
1780	ARRDC4	2.05813720225103	5.21726561387067e-08
1781	NA	-0.951318133461461	5.22956058624694e-08
1782	TRAIP	1.02931000479247	5.2331751176502e-08
1783	DNAJC6	1.17415315667566	5.24648181881704e-08
1784	DEPTOR	-1.31897966651965	5.25125685644242e-08
1785	UXS1	0.867091366719311	5.29518326363126e-08
1786	KLHDC2	-0.904496245707287	5.31699638999622e-08
1787	RPUSD4	-0.807604929975098	5.36035198917486e-08
