	diff_exp.Symbol	diff_exp.logFC	diff_exp.adj.P.Val
1549	PLXND1	0.899578661518837	4.13974629032694e-08
1550	WDHD1	2.08313279637282	4.13974629032694e-08
1551	RAB31	1.34150201698719	4.15165696988243e-08
1552	NA	-1.71297482880453	4.1555995741504e-08
1553	SREBF1	-0.994959027406128	4.16826294438409e-08
1554	CDHR2	-0.910319771790765	4.16826294438409e-08
1555	NA	-0.606937921158393	4.17745685423369e-08
1556	GPAA1	0.659900928100673	4.17745685423369e-08
1557	PROX1	-1.10220339071445	4.19797419472278e-08
1558	PRDX6	-0.629635468655211	4.19797419472278e-08
1559	TNS3	-0.94579234691949	4.22717589103382e-08
1560	LAMP1	0.603727619459304	4.22717589103382e-08
1561	RFC5	1.66939928575722	4.23256995280864e-08
1562	RECQL	1.26780575520985	4.23256995280864e-08
1563	FKBP4	-0.762215950567082	4.23865152456866e-08
1564	ATE1	-1.03529215000693	4.28807383073751e-08
1565	PGM1	-1.04859560009482	4.29858424572681e-08
1566	CNPY4	0.870890433670848	4.3130520286963e-08
1567	CES2	-0.703227608778859	4.32914014318946e-08
1568	RBMS1	-0.903311602095099	4.35904459829418e-08
1569	NR2F2	-0.714647152790974	4.37023314314596e-08
1570	LEAP2	-2.55061418730416	4.37861045608779e-08
1571	MELK	1.92022055840118	4.38666897516705e-08
1572	DUT	0.978695082783341	4.38872906819097e-08
1573	UGT2B28	-0.962510907816918	4.39078463089546e-08
1574	MIF4GD	0.715355061210956	4.404259317886e-08
1575	CDC25A	1.06316486169604	4.404259317886e-08
1576	CABLES2	1.19273142594262	4.41159825864761e-08
1577	RSPH3	0.922841052567457	4.41159825864761e-08
1578	CERS6	0.640510397811057	4.41159825864761e-08
1579	POLG	0.627606847629526	4.41159825864761e-08
1580	CLN5	1.15772619558745	4.41159825864761e-08
1581	ICAM1	-0.836460239589409	4.48049617911066e-08
1582	NA	-0.757169622729942	4.48099872343612e-08
1583	CC2D2A	-1.10496780949551	4.53668290019383e-08
1584	CCDC50	-0.967107420275971	4.53847373666087e-08
1585	RBM17	0.73857633379484	4.53847373666087e-08
1586	AUNIP	1.64887714063458	4.54849332542012e-08
1587	GNPTG	0.611255531774367	4.55908945425933e-08
1588	ZNF92	0.975016733884004	4.55908945425933e-08
1589	PUS10	-2.29557068560623	4.55908945425933e-08
1590	GTSE1	1.20578436450791	4.56677847456218e-08
1591	PUS1	-1.0456559255023	4.58702868294948e-08
1592	RGS2	1.08966142778994	4.63365040620306e-08
1593	H2AFY2	-0.839675651136684	4.69950715382301e-08
1594	SNHG17	-0.971683707229769	4.70604143781883e-08
1595	TUBB4B	0.95492158962348	4.71230789582221e-08
1596	LZTFL1	-0.964181261827057	4.71941365218776e-08
1597	FAM161A	1.25664954098183	4.74410978972119e-08
1598	TTC28	-0.946065642748594	4.7580492987741e-08
1599	TMEM136	0.736003035191248	4.78596787402215e-08
1600	CKS1B	1.15130947272701	4.80381834587736e-08
1601	SMIM14	0.72207948545725	4.80381834587736e-08
1602	CPN2	-1.1642874329538	4.81783755192902e-08
1603	LINC00467	1.0944803835778	4.84016409243309e-08
1604	MPPE1	0.917055117685955	4.85159209502693e-08
1605	NA	1.05912536856616	4.86866243961455e-08
1606	PLK4	1.78716427326928	4.8903529993813e-08
1607	TP53INP1	1.33471829279094	4.90211336540863e-08
1608	EDN1	-1.00625785534146	4.90989775998024e-08
1609	ATAD2	0.963647267976874	4.91757579072219e-08
1610	AUNIP	1.69474386572437	4.93538198450774e-08
1611	DSEL	1.95862658548139	4.94672441257661e-08
1612	NA	-0.737414226055142	4.94672441257661e-08
1613	AAMDC	0.891882831579502	4.94672441257661e-08
1614	RPA2	1.14272812386131	4.97699943237741e-08
1615	NA	-1.02978538588463	4.97730242800582e-08
1616	GMNN	0.962415170828996	5.00304061211452e-08
1617	CANT1	0.575387731287465	5.00304061211452e-08
1618	TIMM10B	-0.743011611927985	5.02299573901505e-08
1619	NCAPH	2.01372728731886	5.05575202762722e-08
1620	DHFR	2.06787287415663	5.06219816237787e-08
1621	PRODH2	-0.724071397230317	5.0717160943492e-08
1622	AOX1	-0.833047603141674	5.08398214892337e-08
1623	MYBBP1A	-1.08272429035907	5.09594884575077e-08
1624	MAP6D1	-0.808832010878993	5.1204265731042e-08
1625	NUP88	-0.67572992247133	5.1204265731042e-08
1626	HIST2H2BE	1.02514298623476	5.12408066039533e-08
1627	SERPIND1	-0.813321976133913	5.12776160082905e-08
1628	TMEM38B	1.17617005497592	5.13361264564564e-08
1629	NA	2.23378584807554	5.13458807113671e-08
1630	TBL2	-0.738682629392574	5.14481184415762e-08
1631	TM7SF3	0.732513368292466	5.16408464295719e-08
1632	ATF1	-0.867337090815196	5.16964158352566e-08
1633	RPA1	1.20490478238862	5.21561869011919e-08
1634	MR1	0.734035574520092	5.22197131288429e-08
1635	HIST1H2AE	1.33942750196582	5.23633050024217e-08
1636	ZSCAN4	1.66163726805196	5.23633050024217e-08
1637	C12orf10	-0.784178923738545	5.26268899356752e-08
1638	APOBEC3B	2.72490274061754	5.28096579037328e-08
1639	NA	-1.23887917753509	5.28096579037328e-08
1640	NA	-0.797654769846444	5.28096579037328e-08
1641	LMLN	0.913287439222142	5.29133864864639e-08
1642	AKAP1	-0.691177858219342	5.30611868230881e-08
1643	C1orf123	0.774835060835006	5.30786558980164e-08
1644	ZNF672	0.660248837970832	5.33270586929749e-08
1645	GOLGA5	-0.700465317488776	5.36095526031538e-08
1646	TCP11L1	0.724594957504877	5.41087140245595e-08
1647	FUT6	-1.0659496782975	5.41087140245595e-08
1648	TMEM39A	-0.989672684500161	5.4207028207498e-08
1649	CBX5	0.958353944263866	5.43959151882582e-08
1650	ADH4	-1.32060369594018	5.4574690710094e-08
1651	NA	0.744834503930003	5.4574690710094e-08
1652	CHST12	0.700526914681851	5.53863481250097e-08
1653	ZNF641	0.763440325198458	5.54938346976612e-08
1654	NA	-1.58235632586343	5.56163870036818e-08
1655	USP36	-0.852076553576615	5.56519224043813e-08
1656	TST	0.631745363046778	5.57791949621249e-08
1657	NA	1.13329902863035	5.60799710282204e-08
1658	TKFC	-1.5440058671377	5.62776327261907e-08
1659	ASTN2	0.905403469823968	5.62776327261907e-08
1660	RBMS1	-0.835271239898913	5.63929211470615e-08
1661	NA	0.864288304085383	5.66598486989038e-08
1662	PYROXD1	-0.959958923500072	5.66814251348175e-08
1663	NA	-1.27211525884421	5.68185959258529e-08
1664	PAIP1	-0.85785362082044	5.6889736988955e-08
1665	TRAK1	0.637174234913768	5.6889736988955e-08
1666	PUM3	-0.814610280329006	5.73252654850256e-08
1667	PHYHIPL	-0.583936562284131	5.73252654850256e-08
1668	HNRNPM	-0.784830542716835	5.78729566876631e-08
1669	SFPQ	-0.841306691331594	5.78729566876631e-08
1670	PLLP	-0.688597839169247	5.787740551533e-08
1671	TRIM37	0.613347847011249	5.79418037040727e-08
1672	NDUFAF1	0.877230868475919	5.79703143296717e-08
1673	NR2F2	-1.05573401444989	5.81894034822335e-08
1674	CTSB	0.999081292359241	5.82652784301066e-08
1675	CP	-1.34554388027066	5.82652784301066e-08
1676	NA	-1.00557663120418	5.83770682602066e-08
1677	NA	1.13925452327458	5.83770682602066e-08
1678	CENPJ	1.2689726994501	5.84585609177894e-08
1679	TSPAN4	-0.81713503134946	5.86364508024251e-08
1680	SART3	-0.826434369379361	5.87047195901584e-08
1681	RRM2	2.92226141735638	5.9186783933027e-08
1682	AJUBA	-1.40603491119053	5.93615291636037e-08
1683	HABP4	0.703133824592866	5.94420226843248e-08
1684	NCAPG	1.89476286157251	5.95047291394799e-08
1685	ATAD2	1.00116458797805	5.96594624689748e-08
1686	CTDSP2	-0.768205914489843	5.98099721518649e-08
1687	PLAC8	-1.94131791989168	5.99312300002712e-08
1688	ADD3	0.642072654790804	6.06073387570509e-08
1689	FAM111B	2.46533664531971	6.10686113597327e-08
1690	SPTSSA	0.63645404968873	6.1196123641453e-08
1691	ZNF519	1.38899599969925	6.12108589157196e-08
1692	GPD1L	0.630212135422404	6.12245271302994e-08
1693	TSPAN13	0.826575579808909	6.13483998815455e-08
1694	GAS2L3	1.59591165282263	6.14656836619919e-08
1695	SLC22A9	-1.03147137559896	6.17326497064314e-08
1696	BRCA1	1.45594259652092	6.20027345453932e-08
1697	RCHY1	-0.984743759297411	6.23179196088213e-08
1698	IGF2BP3	-1.15261577904552	6.30824794912267e-08
1699	UNC13B	0.579414854185837	6.34736678368269e-08
1700	DUSP6	0.667146337013754	6.34736678368269e-08
1701	SENP8	0.986496005517199	6.35993384047039e-08
1702	CLDND1	0.666829443717932	6.38002013736732e-08
1703	ALG9	-0.805878761762708	6.49368615971689e-08
1704	NEK2	1.30629059577033	6.49396414807266e-08
1705	TMPRSS3	-1.38440701823015	6.49426177680263e-08
1706	MKI67	1.46136301124148	6.49426177680263e-08
1707	NA	1.26574823512716	6.56848075807778e-08
1708	C12orf73	-0.65856612125186	6.57509048569706e-08
1709	KATNBL1	0.676771578323623	6.59773498536602e-08
1710	TBL1XR1	-0.743849862518164	6.6608169691986e-08
1711	ZNF689	-0.694483538782419	6.67474345437388e-08
1712	LSM3	0.923362800515052	6.69331955850152e-08
1713	LUZP1	0.707044270278436	6.70134895098092e-08
1714	RETREG2	0.737168737718567	6.7853733735706e-08
1715	MRPL41	0.665072987880324	6.83828770783842e-08
1716	IL11	2.36777497707546	6.84215895903609e-08
1717	SLC25A43	-1.3051316623252	6.84969334976221e-08
1718	HSPA5	-0.910445656728421	6.87339637738843e-08
1719	ETFDH	0.884588714654007	6.87794442083964e-08
1720	FAM222A	0.853669928782614	6.88594040970997e-08
1721	HPN	-1.0522667772343	6.88594040970997e-08
1722	KAZN	-0.732490165982648	6.92746749760736e-08
1723	STRIP2	1.45057448501472	6.93083833958232e-08
1724	MPPE1	0.898293839039655	6.93083833958232e-08
1725	DCK	1.29010667253884	6.95463461152751e-08
1726	LMCD1	0.879485115416681	6.95463461152751e-08
1727	EI24	0.584168539890232	6.95463461152751e-08
1728	ZNF367	2.16097401469733	6.9645363460722e-08
1729	ATP2B1-AS1	0.963176778442864	6.98402361089741e-08
1730	KIF20B	1.32568601082913	6.9913527167764e-08
1731	SSR3	-1.1394094220004	7.03047828188684e-08
1732	TUFT1	0.711291648274078	7.04037933466543e-08
1733	NUSAP1	1.82594618213881	7.04037933466543e-08
1734	NA	-1.10652871404933	7.06395470548162e-08
1735	IBTK	-0.881270394826354	7.07438568163108e-08
1736	ICMT	0.709069571065109	7.07438568163108e-08
1737	NELFCD	-0.749959328943018	7.16947603703561e-08
1738	VPS51	-0.607373657065344	7.20104459107359e-08
1739	SLC25A15	-0.605277417792078	7.21532043931002e-08
1740	STX3	0.943596348549135	7.21961274077159e-08
1741	NA	-1.16808079284153	7.21961274077159e-08
1742	RHOQ	-1.18740401215648	7.21961274077159e-08
1743	NA	0.733540596632737	7.24607982545225e-08
1744	GLCE	1.1917556533073	7.26270600868348e-08
1745	AK4	-0.904565043956378	7.26594952868953e-08
1746	WDR34	0.961221139067878	7.27914989260878e-08
1747	DMAC2L	0.700223221021176	7.29482525998418e-08
1748	ERLIN2	0.756010330089343	7.36566692400791e-08
1749	GUK1	0.773923481021444	7.36781905303175e-08
1750	PCGF5	-0.721791988852766	7.48377330899573e-08
1751	KLB	-1.28646208230924	7.52129021558703e-08
1752	RAD1	0.896208976272943	7.53181141343799e-08
1753	NA	0.812758232586703	7.54184686763961e-08
1754	SLC35A2	-0.700569547426099	7.54684874287681e-08
1755	ZNF140	-1.00341109873015	7.568174098185e-08
1756	HJURP	1.44400426344813	7.60949952492014e-08
1757	RELL1	0.69959859822825	7.61025258570277e-08
1758	KIF2C	1.67976013156501	7.6175823021103e-08
1759	ASPM	1.1786489114912	7.62128748963424e-08
1760	GREB1	-1.55210499447601	7.62884747332132e-08
1761	GHET1	1.4794138121982	7.662262575022e-08
1762	MBL2	-1.9997972953688	7.6644185342015e-08
1763	NA	-0.643854509973681	7.69151708050866e-08
1764	NPTXR	1.52122431923887	7.69151708050866e-08
1765	ATP5F1D	-0.675346324189278	7.69550855655763e-08
1766	NA	1.41555076160535	7.70549859774224e-08
1767	REL	0.698946970220694	7.71375118131253e-08
1768	CGREF1	-0.880551485533534	7.71375118131253e-08
1769	POLA2	1.07805880638769	7.73308849992629e-08
1770	SOX5	-1.08798294221041	7.75018237955097e-08
1771	NA	0.97383714784505	7.75018237955097e-08
1772	MDN1	-0.702549419651764	7.79065679008431e-08
1773	HSPD1	-1.07393103793096	7.79065679008431e-08
1774	PPP3CB-AS1	1.22800602235789	7.79767851421571e-08
1775	LSM4	0.752250325186494	7.8427019606362e-08
1776	OGDHL	0.844103244848853	7.85528319093841e-08
1777	SOCS6	-1.70157905267248	7.89382644443139e-08
1778	NA	0.716467790560464	7.9848007274069e-08
1779	HMG20B	0.913623340794162	7.98575548626371e-08
1780	ATOX1	0.777814768837963	8.01817647197155e-08
1781	SPPL2A	0.636584242156435	8.06520141014731e-08
1782	EEF1D	0.550498773921473	8.12670989849962e-08
1783	IDH3B	-0.571664163026662	8.1295617430875e-08
1784	RAB6B	0.956008813502727	8.1295617430875e-08
1785	CPED1	-1.03640128395777	8.1295617430875e-08
1786	FAM19A5	-1.26337830909341	8.14252601770023e-08
1787	MCM3	1.48804796795419	8.21947439601144e-08
1788	CAPN1	-0.852849293826732	8.21947439601144e-08
1789	TTC14	0.768895312813153	8.23876887194274e-08
1790	LARP1	-0.762200272719691	8.2706828601213e-08
1791	SNRPD2	0.692374396993534	8.2706828601213e-08
1792	ORC3	0.932272702515263	8.2706828601213e-08
1793	UFSP2	-0.777664335032237	8.36585055491791e-08
1794	PAIP1	-0.827432287809581	8.41499223346061e-08
1795	PHF14	-0.905295120918189	8.43298832409825e-08
1796	SMUG1	0.657293077721586	8.4370452514941e-08
1797	NA	-0.806978713760709	8.44518629901648e-08
1798	SLC10A7	-1.21246730314259	8.44518629901648e-08
1799	FAM49A	1.58764209252179	8.46925898319564e-08
1800	MTPAP	-0.746749197508608	8.47018305615824e-08
1801	FGD6	0.999551124231392	8.48352500801238e-08
1802	LAMTOR5-AS1	1.18929261199528	8.50103819635139e-08
1803	COX6A1	0.617780872878916	8.51887826220534e-08
1804	TTLL11	-1.04772896646726	8.63435198791782e-08
1805	NA	1.01346087452749	8.63435198791782e-08
1806	ELOF1	0.70050269599872	8.68285857204427e-08
1807	LRRC58	0.629005830714007	8.75145902672985e-08
1808	USF3	-0.637284798078954	8.78890875368323e-08
1809	MTFR2	1.760990618068	8.81484648713316e-08
1810	DUSP6	0.770810881698956	8.86680553007548e-08
1811	MSI2	-0.885368906774342	8.90445836788609e-08
1812	NA	0.920681382701189	8.98515462007566e-08
1813	YRDC	-0.679897786689458	9.00267722350724e-08
1814	NLN	-0.877314858851161	9.0328655234202e-08
1815	NA	-1.40258611293716	9.1099026422751e-08
1816	MRPS33	0.680216028032176	9.14338066469468e-08
1817	AIFM2	-0.842191312619848	9.14693656838029e-08
1818	GIT2	0.85939401486273	9.16467098901582e-08
1819	BCL2L12	0.74987690356495	9.21712445326784e-08
1820	HMG20B	0.614147301497377	9.21712445326784e-08
1821	IQCD	0.705477487283641	9.21712445326784e-08
1822	TPP1	0.705423733425346	9.22284823505028e-08
1823	NUDT16	-0.939154967792291	9.2422929336885e-08
1824	RNF126	-0.836166600715727	9.25078063553993e-08
1825	ZNF268	-0.920191953077116	9.26701888678931e-08
1826	IL7	-1.24820455299017	9.31288308484554e-08
1827	MRPL41	0.681164032939533	9.31871721440497e-08
1828	GLUD2	-1.67295009509172	9.38630092912864e-08
1829	NA	-0.748643742622624	9.43629345057492e-08
1830	TM2D1	0.848982077209606	9.44706749656453e-08
1831	MIR924HG	1.07711447710463	9.51460898612731e-08
1832	ZNF280B	0.698847748024674	9.54829211433273e-08
1833	NAP1L5	1.02737569024953	9.55067766703175e-08
1834	KCNMB3	-1.45439367883612	9.55067766703175e-08
1835	NTHL1	-0.68812664851149	9.57386156899248e-08
1836	TGFBRAP1	-0.820123172457712	9.62229519890891e-08
1837	TSPAN14	-0.813413949207311	9.62481867282895e-08
1838	SCARNA17	-1.21315435924432	9.69685328272738e-08
1839	CHAF1A	1.47783281280646	9.76564001003562e-08
1840	GABPB1-AS1	-0.724210323002025	9.77634156698293e-08
1841	ENOX2	0.691662591843352	9.79033847231364e-08
1842	SERPINA7	-0.735890877135559	9.8148527044171e-08
1843	FAIM	-0.958317396826846	9.85034016226322e-08
1844	NA	1.14873218297748	9.88813436265086e-08
1845	GLCCI1	1.36382501367738	9.88813436265086e-08
1846	HBEGF	0.927457534545363	1.00192233732828e-07
1847	LONP1	-0.865602099509849	1.0027699570546e-07
1848	CARD10	-0.645427632313111	1.0027699570546e-07
1849	RAD1	0.763506255838925	1.00606973019449e-07
1850	NA	-1.28624273391686	1.00689088947277e-07
1851	SMOC1	-1.41710684337304	1.01217596355764e-07
1852	RAD54B	1.29578694297796	1.01709675505402e-07
1853	ICAM1	-1.07491530519098	1.01709675505402e-07
1854	STRN	0.709470198862896	1.02894465705842e-07
1855	H2AFV	0.955002154762505	1.03424669117813e-07
1856	HAUS8	1.11206138140959	1.03763582986533e-07
1857	AKR7A2	0.802449070955258	1.0413332091495e-07
1858	PEX11A	-1.06606291977132	1.04366915355745e-07
1859	NUP85	0.721557804234777	1.04582008451758e-07
1860	TUBB3	0.939000403241927	1.0463190063852e-07
1861	PPP4R4	1.67014302525697	1.04675441229136e-07
1862	VARS2	-0.615136454636732	1.04884225548826e-07
1863	LOC101928963	0.973199906295366	1.06008876137837e-07
1864	IDH3B	-0.571301834089115	1.06102853907387e-07
1865	PAEP	1.28956949837809	1.06102853907387e-07
1866	SLC2A11	0.783525687582354	1.06149046701938e-07
1867	GPT2	-0.722994807440456	1.06279763374148e-07
1868	NA	0.732261222993185	1.06313838777205e-07
1869	EIF3J	-0.704841359976893	1.06427853923351e-07
1870	RHBDL2	-1.41596468601488	1.06521259490816e-07
1871	ITPR1	0.892789132468552	1.06595583426912e-07
1872	YPEL3	0.83981896359261	1.06595583426912e-07
1873	GPRC5C	-0.78587548954407	1.07942923645883e-07
1874	ALPK2	-1.230694837957	1.09085860712476e-07
1875	ZNF451	-1.2928973955047	1.09106705421372e-07
1876	NA	0.846234077790758	1.09157302529719e-07
1877	B4GALT2	-0.636582640769997	1.09808155650139e-07
1878	SMAGP	0.824550751597177	1.0997647239866e-07
1879	CLUH	-0.702470348170042	1.10265301165523e-07
1880	KIF3B	0.602238758996545	1.10365495035446e-07
1881	KIAA1147	-0.728429898888577	1.11058475329858e-07
1882	ITIH3	-1.25670640818653	1.11058475329858e-07
1883	CANX	-0.646593619493384	1.11269174912306e-07
1884	INTS10	-0.551190475136532	1.11286762793258e-07
1885	FANCB	2.43925727046581	1.11877745041194e-07
1886	EXOSC7	-0.754581645271293	1.1253969900466e-07
1887	NA	1.81407981967777	1.12784655962892e-07
1888	NA	0.625203528977883	1.12935937196549e-07
1889	UBA5	-0.830506131601078	1.12962285853437e-07
1890	DIAPH3	1.44507756505738	1.13410982271832e-07
1891	TCF7L2	-0.690104453219788	1.13582099085889e-07
1892	NA	0.744223388279429	1.13582099085889e-07
1893	CTSB	0.827453449691784	1.14038118403212e-07
1894	INAFM1	0.7630515131349	1.1579226059806e-07
1895	ZNF639	-0.793021757540681	1.15865610962457e-07
1896	DNAJB9	-1.29085612010463	1.15865610962457e-07
1897	SRP72	-0.722282296558298	1.16163880397248e-07
1898	GTF2H5	0.908578526919097	1.16165187419861e-07
1899	NA	-1.05471839077453	1.17485330271961e-07
1900	SEMA3F	0.659117055272931	1.17485330271961e-07
1901	SFXN4	-0.794379937341792	1.17662548413466e-07
1902	NCAPG	1.8801387941756	1.17762173266785e-07
1903	NA	0.958009578444369	1.18054415396948e-07
1904	NIPAL2	-0.985592231369642	1.18304701796466e-07
1905	TAF5	1.04954270669241	1.18505061455225e-07
1906	NA	1.10557185379248	1.18892183873027e-07
1907	TENT5B	1.22609422012383	1.1932352175742e-07
1908	SEL1L3	1.13375124431985	1.19652289231474e-07
1909	METTL21A	-0.719767715962016	1.1982505272574e-07
1910	P2RX4	0.852553900430586	1.1985644206094e-07
1911	COCH	1.18102946221054	1.19920537968795e-07
1912	CNIH4	0.885696625322642	1.20150196348365e-07
1913	LRRC59	-0.641841943201739	1.20150196348365e-07
1914	STIL	1.37539565071919	1.20252914384163e-07
1915	CEP112	1.00035725188132	1.2098004549499e-07
1916	ZNF107	1.50455217251544	1.22987265635788e-07
1917	NA	0.726533647595322	1.23145175216339e-07
1918	GSE1	-0.816501171660152	1.2355522427856e-07
1919	C1orf216	1.19058350917221	1.23634929217016e-07
1920	MOCOS	-1.13715486677458	1.23688567185907e-07
1921	SOWAHC	-0.921893598203889	1.24914002893891e-07
1922	PPIL3	0.82549532527543	1.25236030286146e-07
1923	HEATR1	-0.681464988462949	1.25732068577673e-07
1924	MSI2	-0.928706984018628	1.26186691639789e-07
1925	KIAA0930	0.678255374091381	1.26371508600178e-07
1926	NA	-1.34472408168928	1.27277153934502e-07
1927	SRSF3	-0.65514648320061	1.27815790036663e-07
1928	H2AFZ	0.666478494673883	1.27815790036663e-07
1929	HERC1	0.697899794545879	1.27815790036663e-07
1930	KAZN	-0.826776740103307	1.29470760651285e-07
1931	LINC02035	0.810226171796686	1.311589450798e-07
1932	CDK1	1.8310801199264	1.31963879405554e-07
1933	HLA-E	0.735688746518129	1.32585955391813e-07
1934	NA	-1.28706255651922	1.32709978765344e-07
1935	CADM1	0.708275615762865	1.32864676354069e-07
1936	TRIM15	-0.794378427999678	1.33163114892701e-07
1937	ARSE	-0.755375757437641	1.33672167295147e-07
1938	SMIM14	0.702953416598422	1.337797325474e-07
1939	FAM111B	1.90513752465639	1.337797325474e-07
1940	NDUFAF6	-0.852872472205094	1.33938882072307e-07
1941	WWTR1	0.692656757098641	1.34189011580065e-07
1942	KIAA0232	0.654179718670555	1.34206781915326e-07
1943	UBE2D2	-0.579226249502458	1.35801713279658e-07
1944	PCMT1	0.699523835787406	1.35801713279658e-07
1945	PRODH2	-0.905754748561494	1.35867537518867e-07
1946	NELFCD	-0.675370440041399	1.35929944742421e-07
1947	BTN2A1	-0.670768425424993	1.36234597930332e-07
1948	ABCB9	0.901117985849031	1.3666605468667e-07
1949	CPNE3	0.723212698587177	1.3722741693419e-07
1950	KIAA1217	-1.06173291423453	1.37400584783142e-07
1951	APOM	-0.815790889817556	1.40225861542229e-07
1952	AAMDC	0.958398367277204	1.40870905181073e-07
1953	FARP2	0.577347398014325	1.40870905181073e-07
1954	ZNF621	-0.869502265966766	1.40870905181073e-07
1955	NUCKS1	0.581044455592751	1.40870905181073e-07
1956	NA	0.591450538932284	1.41008818205182e-07
1957	PHF23	-0.842424525534533	1.41149148443825e-07
1958	EPB41L5	0.686761624999349	1.41799635286198e-07
1959	SOCS6	-0.877374973074159	1.41864361532041e-07
1960	MRTO4	-0.700396100764386	1.42218396861463e-07
1961	TRMT1	-0.774288415053105	1.42218396861463e-07
1962	PITPNM1	0.862067490329369	1.42266811279978e-07
1963	TUBB3	0.905124471949732	1.42522491787333e-07
1964	GNAI2	0.896583123066284	1.42744818059644e-07
1965	C1GALT1	0.71067061915642	1.42773873237844e-07
1966	MAP4K3-DT	-0.789450974304385	1.42773873237844e-07
1967	MPZL3	-1.05099868603686	1.43006334905632e-07
1968	MARVELD3	-1.53041862368792	1.43466439613576e-07
1969	UTP25	-1.03798663464448	1.4347692727066e-07
1970	NAGK	0.753651128651555	1.43581383899334e-07
1971	ZDHHC3	0.563734619252142	1.43581383899334e-07
1972	RNF145	-0.657475290140436	1.43862505141062e-07
1973	EXOSC5	-0.867495741253332	1.4496473465986e-07
1974	NIF3L1	0.67736047024851	1.45243990209755e-07
1975	SMIM8	0.793851426785264	1.47054325120606e-07
1976	PAN2	0.822871838087268	1.47452973976269e-07
1977	H2AFV	0.947317676213146	1.47581746794066e-07
1978	SPA17	1.33474126482407	1.47752659553439e-07
1979	PLRG1	0.873031072215668	1.4812260256469e-07
1980	CMC2	0.687565839791472	1.48772479550217e-07
1981	NA	-0.694420707279461	1.48938366408536e-07
1982	SLC39A7	-1.06707306541275	1.491446246243e-07
1983	WWC1	-0.912512773066657	1.491446246243e-07
1984	NA	0.983795485015602	1.49335315004851e-07
1985	INPP4A	0.999635525064372	1.49981302574833e-07
1986	CBFB	0.801217050619349	1.50289364894516e-07
1987	AKIRIN2	-0.723867946204606	1.51764722011387e-07
1988	MAP3K3	0.711165368447851	1.52016525131657e-07
1989	MAP3K2	-1.0811910922379	1.52074373084563e-07
1990	MYO6	1.04156315385931	1.52255770159156e-07
1991	TPGS2	0.829211019572403	1.54014313484382e-07
1992	ADGRG3	-0.750171189417056	1.544693599709e-07
1993	CAPG	-0.819175136611217	1.54481994418265e-07
1994	NA	-0.91702879648625	1.54481994418265e-07
1995	LETMD1	0.538047531055109	1.55360045751071e-07
1996	CCSAP	0.96084662876718	1.56118456719872e-07
1997	SLC38A10	0.730558884757718	1.56118456719872e-07
1998	PLXNB2	0.873173216939177	1.56457535221741e-07
1999	NELFCD	-0.653140793685178	1.56516979867954e-07
2000	ANKRD20A5P	0.852823940247463	1.56563111278536e-07
2001	RECQL4	0.739652286659958	1.56563111278536e-07
2002	NA	-1.4231273696474	1.57514700362177e-07
2003	POMGNT2	0.814862624377113	1.57708365991568e-07
2004	USP6NL	-0.990743383399891	1.5796529403266e-07
2005	NA	0.770444404570123	1.5796529403266e-07
2006	NA	0.867073100117757	1.58245384684063e-07
2007	FOXA2	-0.808179006455628	1.58618313113852e-07
2008	RBMS1	-0.846943284437186	1.58687094610129e-07
2009	LOX	-2.62897000921507	1.59141784277602e-07
2010	NA	1.62586718837257	1.59545658044194e-07
2011	PPP2R5C	0.667406648063837	1.60003225303701e-07
2012	NA	1.24314046987302	1.60832134808891e-07
2013	FXN	-0.968046194348811	1.61977592026283e-07
2014	GINS1	1.94477554360775	1.63082541615555e-07
2015	CD58	0.82209640662337	1.63456804676337e-07
2016	MIF4GD	0.747234838486843	1.63609405686207e-07
2017	MRPL3	-0.711413288283989	1.63637974857889e-07
2018	BYSL	-0.885372454322677	1.63763822702268e-07
2019	KRCC1	0.803564101423304	1.64068765179204e-07
2020	RIOX2	-0.710980314638296	1.64068765179204e-07
2021	DSTN	0.623910473742806	1.64163671249377e-07
2022	DDX56	-0.78953409151295	1.64339844534946e-07
2023	ITGB1BP1	-0.821539920207817	1.6452409812134e-07
2024	NA	-1.65192610856388	1.64546777847303e-07
2025	COA6	-0.744241018856051	1.64546777847303e-07
2026	WDR4	-0.891135999837461	1.64844048870357e-07
2027	CFLAR	-0.777527274300041	1.64960037987982e-07
2028	MAN2B2	0.737676165505012	1.6503859336057e-07
2029	TIGD3	0.816888178660049	1.6503859336057e-07
2030	AKAP1	-0.838467317961795	1.6503859336057e-07
2031	C12orf60	1.1424628671117	1.66072421597943e-07
2032	STX12	0.815821981652518	1.66440021453591e-07
2033	INSIG2	-0.906167970503278	1.66503027087719e-07
2034	PARPBP	1.48797601109255	1.67419461814594e-07
2035	NA	0.896025653799804	1.67889863061192e-07
2036	CKAP2L	1.12881762558366	1.6844319912523e-07
2037	OSTM1	0.928372404955472	1.6851234440322e-07
2038	SGO2	1.3689543460657	1.6851234440322e-07
2039	RTL8C	0.925925136006156	1.69388481972186e-07
2040	PLGRKT	0.952704078637484	1.69506217695645e-07
2041	NA	1.07969032742834	1.69924349549619e-07
2042	RPA3	1.37126594273302	1.70235851258973e-07
2043	EFNA1	-0.693396136338239	1.70556802646431e-07
2044	NAT10	-0.646199557770857	1.71510261496658e-07
2045	IGFBP2	0.892935288075525	1.71720015405681e-07
2046	ADCK2	0.639370223968634	1.72791215840826e-07
